"","Aqua.Cap.items","Country","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"1905","Salmon","Thailand",261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1906","Sardine, Sardine and sardinella and sprat","Thailand",1798469.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115055.64,125799.38,117359.2,127408.68,150002.72,220434.2,197632.68,160501.74,172705.82,126911.26,73751.16,88213.58,122693.431
"1907","Shark","Thailand",1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,282,0,98,0,275,0,0,0,0,0
"1908","Snapper and jobfish","Thailand",4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,376,431,288,1155,1104,82,0
"1909","Trout","Thailand",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1910","Trout and char","Thailand",16723.8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4393.75,4695,2425,376.25,1891.25,1351.25,695,896.3625
"1911","Tuna, Tuna and bonito","Thailand",2155958.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599113.34,481775.72,457312.36,617757.121
"1912","Atlantic salmon and Danube salmon, Pacific salmons, Salmon, Trout and char","Togo",116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0
"1913","Bigeye tuna, Bullet tuna, Skipjack tuna, Tuna and bonito","Togo",332.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,330.2,0,0,0,0,0,0,0,0,0,0,0
"1914","Halibut, Sole","Togo",525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,232,0,0,0,0,241,41,0,0,0,0,0,0,0,0,0,0
"1915","Hammerhead shark, Ray and stingray and manta","Togo",749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0
"1916","Madeiran sardinella, Pilchards Sardinops spp, Round sardinella, Sardine and Pilchard","Togo",170.86,0,0,0,0,0,0,0,0,0,0,0,0,18.62,0,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5600000000001,0,0,0,90.44,0,0,0,0,0,0,0,0,0,0
"1917","Atlantic salmon and Danube salmon, Pacific salmons, Salmon","Trinidad",163,1,11,0,2,0,21,0,0,0,0,0,0,6,3,13,2,2,0,1,0,0,1,0,22,1,5,0,1,0,0,1,5,24,16,25,0,0,0,0,0,0,0,0,0
"1918","Blacktip shark, Hammerhead shark","Trinidad",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1919","Cod and hake and haddock","Trinidad",124.1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,2.82,0,16.92,0,0,8.46,0,0,0,0,0,0,0,50.76,31.02,0,0,0,0,0,0,0,0,0,0,0.1128
"1920","Fish","Trinidad",4406.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.15,0,0,2397.56,969.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1921","Greenland halibut, Yellowfin sole","Trinidad",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,10,0,0,0,0,0,10,14,8,0,15,17,15,8,0,0,0,0
"1922","Marine fish","Trinidad",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0
"1923","Sardine and Pilchard, Sardine and sardinella and sprat","Trinidad",1877.96,5.32,7.98,10.64,21.28,5.32,10.64,15.96,7.98,18.62,2.66,2.66,7.98,0,23.94,2.66,0,7.98,986.86,0,0,2.66,7.98,2.66,26.6,63.84,15.96,7.98,37.24,21.28,13.3,23.94,23.94,47.88,125.02,98.42,90.44,58.52,45.22,26.6,0,0,0,0,0
"1924","Tuna","Trinidad",77.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.12
"1925","Tuna, Tuna and bonito","Trinidad",1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,97,494,298,44,140,25,0,0,0,0,4,365,0,0
"1926","Anchovies Engraulis spp, European anchovy","Tunisia",7543.84,0,0,0,0,263.8,130.34,0,0,47.14,45.12,11.28,0,0,0,28.2,0,148.96,0,87.42,254.06,0,107.26,583.1,144.88,63.2,398.7,474.12,660.1,743.92,0,0,0,0,2006.4,1345.84,0,0,0,0,0,0,0,0,0
"1927","Atlantic and Pacific bluefin tuna, Atlantic bluefin tuna, Bigeye tuna, Bullet tuna, Skipjack tuna, Southern bluefin tuna, Yellowfin tuna, Tuna and bonito","Tunisia",6327.8636,0,0,0,0,0,0,0,0,0,0,0,0,113.64,318.46,197.34,309,413.34,434.68,0,0,0,0,0,0,0,112.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.8434,3754.3202
"1928","Atlantic bluefin tuna, Tuna, Tuna and bonito","Tunisia",21713.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,0,1560,1501,0,1912,2614,2243,1297,585,573,1368,1486,1179,693,1067,888.49,1040.76
"1929","Atlantic mackerel, Blue mackerel, Jack and horse mackerel","Tunisia",112.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.82,0,71.44,0,0
"1930","Atlantic salmon and Danube salmon, Pacific salmons","Tunisia",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1931","Cod, Cod and hake and haddock","Tunisia",519.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13,41,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,133.25,178,23,0,0,0
"1932","Common two-banded seabream, Gilthead seabream, Porgy and seabream, Saddled seabream, White seabream","Tunisia",8968.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,209,106,37,589,1237,4070.36,2486.7
"1933","European eel","Tunisia",4396.54,0,0,0,0,310,325,0,0,190,109,159,0,137,270,219,111,144,573,325,116,76,62,53,67,16,23,22,24,31,68,94,117,85,32,64,17,16,95,89,77,90,120,37.3,33.24
"1934","European pilchard, Sardine, Pilchards Sardinops spp and Sardinellas","Tunisia",98130.0884,0,50.54,0,188.86,170.24,441.56,0,0,0,26.6,61.18,0,827.26,1201.66,527.68,1544.84,665,351.86,28,113.5,328.26,377.72,571.98,189.26,231.42,114.38,82.46,122.36,582.54,1935.8,922,8429.88,4623.08,5801.46,4359.46,14703.5,16191.42,13201.58,151.62,7.98,8280.58,5354.58,5367.9884,0
"1935","European pilchard, Sardine, Sardine and sardinella and sprat","Tunisia",1697,0,0,0,0,0,0,0,0,0,0,0,0,159,16,0,0,0,0,0,44,0,0,0,0,1,0,3,0,0,0,0,610,242,0,0,0,0,0,0,410,212,0,0,0
"1936","European seabass, Grouper and seabass","Tunisia",1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,193,158,154,135,0,142,0,47,0,0,244,66,0,0,143,171,0,0
"1937","Fish","Tunisia",178.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1938","Freshwater fish, Marine fish","Tunisia",1945.4626,0,0,0,0,0,0,0,0,21.15,0,0,24.13,4.07,0,119.56,39.75,14.25,0,0,0,0,0,0,0,0,0,245.27,0,0,825.03,0,0,0,0,0,0,0,0,0,54.61,0,0,116.9278,480.7148
"1939","Freshwater fish, Marine fish, Fish","Tunisia",3555.2,0,0,0,0,91,66,0,0,37,32,27,0,23,18,7,2,5,2,0,0,0,0,0,0,15.96,0,0,0,0,0,0,15.96,39.9,2.66,0,0,901.74,579.88,566.58,0,1008.14,114.38,0,0
"1940","Megrim, Common sole","Tunisia",1192.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,60,103,332,281,219.51,166.675
"1941","Mullet","Tunisia",16,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1942","Tuna","Tunisia",460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,138,27,0,27,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1943","Tuna, Tuna and bonito","Tunisia",4619.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599,0,1,437,8,0,0,448,0,65,763,600,702,207.74,788.2
"1944","Anchovies Engraulis spp, Anchovy, European anchovy","Turkey",418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,21,0
"1945","Anchovies Engraulis spp, European anchovy","Turkey",111938.5954,0,0,0,0,0,0,0,0,0,1162.1,1661.4,5198.74,3880.84,2131.32,1787.52,1377.88,1298.24,553.92,1740.26,890.74,1635.44,2271.18,2390.86,1922.18,584.14,3001.82,3882.6,4110.14,6356.94,5840.86,4305.24,4677.8,4317.5,3949.46,4477.4,4146.12,4024.62,4339.62,3867.38,4399.88,4447.78,3710.7,3580.84,4015.1354
"1946","Anchovy, European anchovy","Turkey",3046,0,0,0,0,0,0,0,0,0,752,462,1039,595,74,30,37,5,2,22,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1947","Angelshark","Turkey",1450,0,0,0,0,0,0,0,0,0,181,276,223,456,169,74,0,0,30,34,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1948","Argentine hake, European hake, Hake of the genus Urophycis","Turkey",151.4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,39,1,0,0,0,0,0,0,0,0,0,4,50,9.46749999999999
"1949","Atlantic and Pacific bluefin tuna, Atlantic bluefin tuna, Bigeye tuna, Bullet tuna, Skipjack tuna, Tuna, Yellowfin tuna","Turkey",216522.3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29111.04,32217.92,30010.12,30927.82,0,5697.72,989.52,5418.42,4508.7,4040.54,481.46,2816.94,1005.48,1468.32,1226.26,790.02,758.1,2800.98,4500.72,6783,7527.8,13411.72,19721.24,10308.4842
"1950","Atlantic and Pacific bluefin tuna, Atlantic bluefin tuna, Bigeye tuna, Bullet tuna, Skipjack tuna, Yellowfin tuna","Turkey",16269.19,0,0,3,1,110,418,0,0,680,728.46,1760.74,1460.16,481.4,9.34,0,2.66,0,38.9,1607.1,6023.6,515.62,299.21,245.32,323.77,208.64,165.28,24.28,161.3,111.47,159.6,0,251.35,270.25,0,0,34.26,46.13,128.35,0,0,0,0,0,0
"1951","Atlantic bluefin tuna, Tuna","Turkey",49523.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,2847,3965,4315,4832,2000,3405,2455,2095,1625,1429,1471,1314,1432,2361,3196,3657,5560.95
"1952","Atlantic chub mackerel, Atlantic horse mackerel, Atlantic mackerel, Blue mackerel, Jack and horse mackerel, Mediterranean horse mackerel","Turkey",139,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1953","Atlantic salmon, Atlantic salmon and Danube salmon, Pacific salmons","Turkey",107.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.34,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1954","Atlantic salmon, Atlantic salmon and Danube salmon, Pacific salmons, Salmon, Rainbow trout, Sea trout, Trout, Trout and char","Turkey",5607,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33,0,0,0,37,19,15,0,8,0,12,0,0,1,4,0,0,2,0,158,1083,1492,419,186,1252,800,21,3,12,0
"1955","Atlantic salmon, Salmon","Turkey",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1956","Black seabream, Bluespotted seabream, Common two-banded seabream, Gilthead seabream, Porgy and seabream, Saddled seabream","Turkey",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,31,0
"1957","Blue whitings","Turkey",131,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,0,0,2,5,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1958","Cod, Pacific cod, Hake, Argentine hake, European hake, Hake of the genus Urophycis","Turkey",1528.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.13,1207.5,159.68,0,0,8.75,0,0
"1959","Common carp","Turkey",74677.7825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5019,8248,9148.25,11590.75,7794.25,11079.25,7867,6191.25,7740.0325
"1960","European eel","Turkey",3999.85,123,101,253,265,205,245,0,0,113,225,209,243,199,165,104,97,118,68,108,98,70,70,73,62,0,70,126,80,96,113,87,91,30,9,13,5,0,5,0,0,0,4,25,31.85
"1961","European flounder, Turbot, Common sole","Turkey",2943.31,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.5,1053.75,262.75,54.5,203.25,25,17,48.56
"1962","European pilchard","Turkey",694,0,0,0,0,0,0,0,0,0,64,88,202,170,16,38,0,60,10,4,1,0,4,0,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1963","European seabass, Grouper and seabass","Turkey",343329.74,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,19,27,7,25,14,209,573,801,3711,44,3571,5428,5109,8174,10231,11824,14877,13838,14660,11638,10147,9838,17976,22800,26100,27179,32762,42385,49281.74
"1964","Fish","Turkey",142707.0425,1197,0,481,1041,0,5548,6320,5043,7226,3707,3511,2923,513,3647,157.02,2037.84,1716.11,0,2571.38,2300.58,1483.25,2727.5,954.25,4076.75,0,3347.75,4273.5,3028.5,3665.25,2547.25,563.75,5393,10342.75,9204.5,11153,14927.25,1586.75,986.5,850.25,1918.5,2164,2428.5,2414,2730.3625
"1965","Flatfish","Turkey",619,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,6,19,1,7,9,7,30,62,21,54,82,63,43,46,54,75,0,0,0,0,0,0,0,0,0,0,0,0,0
"1966","Freshwater fish","Turkey",442.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,260,0,9.25,0,0,36.5,0,0
"1967","Freshwater fish, Marine fish","Turkey",236127.6577,393.04,120.94,56.4,84.44,22.56,409.32,969.6,781.86,1701.34,1132.74,1133.6,2388.16,2524.39,2398.61,1033.46,856.27,651.54,240.66,227.91,1172.52,1779.57,1464.15,0,619.03,40457.86,1252.72,995.28,257.57,883.12,0,0,0,0,0,0,0,14578.67,15552.23,17208.69,19639.95,23848.89,23312.06,25868,30110.5077
"1968","Freshwater fish, Marine fish, Fish","Turkey",39386.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.02,5165.72,14465.08,15941.38,0,50.54,289.94,542.64,0,454.86,226.1,175.56,430.92,457.52,242.06,74.48,143.64,133,0,18.62,71.82,50.54,42.56,37.24,114.38,0,0,0
"1969","Marine fish","Turkey",2009.39,0,0,0,0,0,0,0,0,0,0,0,82,6,147.5,86.75,0,0,108,24.75,41.5,5.75,80.25,11,0,3,41.5,57,1,20,82,9.25,73,88,106,51,31,10,58,22,31,138,110,343,141.14
"1970","Nile perch","Turkey",2509.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,696,389,242,102,168,78,13.6
"1971","North African catfish, Wels catfish","Turkey",167,6,0,0,0,36,48,0,0,4,44,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","Pelagic fish, Marine fish","Turkey",2147.06,0,0,0,0,0,0,0,0,0,0,0,8.46,0,56.4,408.9,752.14,604.12,62.86,254.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973","Rainbow trout, Sea trout, Trout","Turkey",286830.735,0,0,0,0,0,0,0,0,7,27,7,44,131.5,161,321,138,121.5,14.5,242.5,220,411,681.5,219.5,525,0,835.5,1060,1170.5,2637.5,4730,7274,7175,7984.5,10814,14069,18821,20200,25123.5,25344.5,23462.5,26192,26399.5,29005.5,31260.235
"1974","Rainbow trout, Sea trout, Trout and char","Turkey",9267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,201.25,15,3.75,108.75,22.5,258.75,181.25,78.75,115,272.5,227.5,0,450,561.25,618.75,222.5,156.25,263.75,588.75,300,350,387.5,592.5,576.25,1121.25,0,0,0,694.75,898.75,0
"1975","Tuna","Turkey",1263,0,0,0,0,0,0,0,0,0,0,0,0,0,604,533,0,2,29,2,0,24,6,22,0,0,4,10,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0
"1976","Freshwater fish, Marine fish","Turkmenistan",9602.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,575,182,148.75,1726.75,1584,2188.16,790,564,102.72,440,88.36,87.18,64.36,0,0,0,0,0,0,0,0,0,0,0,0
"1977","Marine fish","Turkmenistan",473.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.78,122.36,0,0,0,0,0,39.9,0,103.74,119.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978","European pilchard","Uganda",103.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.74,0,0,0
"1979","Fish","Uganda",375682.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5761,13204.75,8495,6877.75,16009.3,11701.78,17865.75,21117.5,29524.25,30155.5,30201.25,38546,37033,28262.61,22908.14,17268.81,20934.99,13900.44,5914.25,0,0,0,0,0,0,0
"1980","Freshwater fish","Uganda",65576.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1220,0,0,0,389.38,132.45,98.65,140.52,1.19,471.58,1475.17,2133.09,1960.97,1766.81,0,774.78,20212.88,25938.35,42.71,0,4493.42,0,3124.66,0,0,0
"1981","Anchovy, European anchovy","UK",13050.31,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,267,0,0,728,0,152,3596,6955,1274.31
"1982","Antarctic toothfish, Patagonian toothfish","UK",1634.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.25,175.5,0,0,214.25,187.25,184.75,161.75,246.25,97.75,51,140.715
"1983","Argentine hake, Cape hake, European hake, Hake of the genus Urophycis","UK",14626.1423,0,56,0,289,307,0,686,506,1016,1247,1885,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.14,2825.49,1878.76,1886.7523
"1984","Atlantic bonito, Tuna and bonito","UK",976.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.46,247.38,133,148.96,231.42,0,0,0,0,0,0,0,0,0,0,0
"1985","Atlantic chub mackerel, Atlantic horse mackerel, Atlantic mackerel, Blue mackerel, Jack and horse mackerel","UK",1529137.9984,0,0,7195.86,0,0,0,0,0,0,0,0,0,3774.85,1890.91,11474.91,6565.47,29138.6,58068.13,41605.74,44994.49,49127.22,47910.88,63810.81,51605.85,82295.8,89590.71,76067.86,115090.07,98449.75,64600.41,25052.27,60909.46,45167,64680.55,53489.36,27454.17,9032,36234.57,75075.68,47276.23,47144.45,33114.18,37501.33,23748.4284
"1986","Atlantic cod, Cod, Longtail southern cod, Pacific cod, Polar cod, Argentine hake, Cape hake, European hake, Hake of the genus Urophycis, Haddock","UK",2039.0424,0,0,0,0,0,0,0,0,179,89,350,332,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1099999999999,281.15,530.73,78.0523999999998
"1987","Atlantic halibut, Greenland halibut, Halibut, Pacific halibut, Common dab, European flounder, Flounder, Witch flounder, American plaice, European plaice, Turbot, Megrim, Common sole, Lemon sole, Sand sole","UK",24688,0,0,0,0,0,0,0,0,0,0,0,0,1646,1795,2141,1852,2220,1006,719,1255,1021,316,372,311,0,8,0,0,0,1223,861,787,905,513,192,317,1562.5,5.25,511.5,305.25,659,730.75,1453.75,0
"1988","Atlantic herring","UK",1063862.4151,44663.62,35065.34,19487.25,15478.27,15169.79,12790.61,4369.66,1590.85,3862.07,865.64,5610.11,1629.28,1729.09,0,0,3146.71,5926.18,6893.52,18145.03,17777.28,30826.13,33581.42,25175.3,27276.22,43188.62,26796.46,35376.95,40586.06,51079.04,53665.13,33012.73,59976.26,23525.74,23401.55,25789.34,17311.17,35689.06,35190.18,46427.1,45919.06,29481.63,30831.57,45878.45,29676.9451
"1989","Atlantic pomfret, Black seabream, Blackspot seabream, Gilthead seabream, Porgy and seabream, Seabream","UK",748.73,0,0,0,0,0,0,0,0,0,0,22,19,0,22,44.75,0,0,6,69,52,50,105.75,49,0,0,0,0,0,0,0,0,0,0,0,147.25,0,0,0,11.5,22.5,20,46,26,35.98
"1990","Atlantic redfish, Golden redfish","UK",2371.25,0,0,0,0,0,0,0,0,0,0,0,0,77.75,37.5,98.25,0,258,295.25,0,0,0,0,0,0,0,0,35.75,1568.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1991","Atlantic salmon, Atlantic salmon and Danube salmon, Pacific salmons, Salmon, Sockeye salmon, Rainbow trout, Salmon and trout and char, Sea trout, Trout, Trout and char","UK",39216.7402,0,0,0,0,0,0,0,0,0,0,0,0,0,1720.34,1559.68,1923,2398.72,810.48,251.96,184.3,18.2,64.64,210.96,296.62,610.68,2084.9,1701.58,926.56,501.22,0,0,0,879.08,0,119.98,61.64,1694,675.86,3180.01,3051.76,3856.39,2934.36,3672.88,3826.9402
"1992","Atlantic salmon, Atlantic salmon and Danube salmon, Pacific salmons, Sockeye salmon","UK",13591.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132.42999999999,0,0,0,0,0,0,0,4458.68999999999,0,0,0,0,0,0,0,0
"1993","Atlantic salmon, Salmon","UK",363753.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,463,60,1581,570,0,304,0,0,74,639,274,1053,1546,8705,5674,7354,5708,4952,45356,42977,55318,49817,28289,48637,23253,30908.72
"1994","Blonde ray, Cuckoo ray, Ray and skate, Ray and stingray and manta, Sandy ray, Shagreen ray, Shark and ray and skate, Small-eyed ray, Spotted ray, Thornback ray, Undulate ray","UK",13934.99,0,0,0,0,0,0,0,0,28,61,95,126,55,0,0,0,125,276,422,816,919,921,757,657,989,958,711,814,859,496,462,400,400,300,300,400,14,134,99,128,218,227,445,322.99
"1995","Blue shark, Dogfish shark, Dogfish sharks Squalidae, Gulper shark, Kitefin shark, Leafscale gulper shark, Small-spotted catshark, Tope shark, Catshark and nursehound","UK",24174.25,1472,718,0,35,132,342,354,0,1205,0,1635,22,1448.25,2908.75,705,521.5,291.75,0,0,0,0,0,0,0,1279.25,2005.25,2037.75,2348.25,1777.25,2214.75,539.25,0,0,0,0,0,40.75,0,7.25,34,64,36.25,0,0
"1996","Blue whiting, Southern blue whiting","UK",29273.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,721.25,0,0,0,0,4139.25,1494.25,79.75,0,5060,16333.56
"1997","Blue whitings","UK",70027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,15893,26520,1844,20286,5429,0,0,0,0,0,0
"1998","Carps and eels and snakeheads","UK",3065.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,203,226,220,360,1634,287.52
"1999","Cod","UK",15595.76,0,0,0,0,0,0,0,0,0,0,0,0,44,6,0,3,0,0,0,1015.5,0,0,2,41,0,0,0,0,1991.25,11524.5,0,0,0,0,0,205,0,0,0,0,0,2,761,0.51
"2000","Cod, Cod and hake and haddock","UK",5622.68,0,0,0,0,0,0,0,1708,469,0,796,0,401,412,0,0,0,0,0,0,0,0,0,0,0,0,0,1836.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2001","Common carp","UK",157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002","Common carp, Eels, European eel, Nile perch and snakeheads Channa spp","UK",860.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.75,0,198.75,271.25,252.05
