"","Country","Detailed.production.source","Aqua.Cap.items","Mean.Trophic.Level","Taxon","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"1753","Cameroon","Capture","West African goatfish",3.2,"Marine fish",26851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1500,2000,2500,3000,3500,4000,4500,4851,0,0,0
"1754","Cameroon","Imports","Weakfish",3.88680173787224,"Fish",9759.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9759.6
"1755","Cameroon","Capture","Turbot",4.4,"Marine fish",1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,405,431,456
"1756","Cameroon","Capture","Tuna and bonito",4.45555555555556,"Marine fish",4597.06,0,0,0,0,0,0,25,0,0,1,0,0,0,3,3,3,6,6,1,1,0,0,0,0,1,0,59,36,22,5,5,5,60,120,180,240,300,360,420,480,534,540,574,607.06
"1757","Cameroon","Imports","Tuna",4.41419355212676,"Fish",53333.5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.96,42.56,0,58.52,29.94,168.04,2553.86,426.02,191.58,165.82,143.8,197.84,290.32,317.56,403.9,1007.66,1777.72,2576.84,2311.36,4157.04,2558.8,6221.58,1715.88,1950.94,3663.3,3774.82,4339.26,8041.9,4555.86,0
"1758","Cameroon","Capture","Tonguesole",3.5125,"Marine fish",42496,857,807,745,749,765,837,962,732,219,233,435,607,607,834,834,810,701,653,700,753,748,700,594,455,488,439,788,750,500,155,135,135,225,315,350,350,350,350,350,350,0,6315,6711,7103
"1759","Cameroon","Imports","Tilapia",2.04483290355697,"Fish",80570.8282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5928,11225,11425,5593,7626,13708,25065.8282
"1760","Cameroon","Capture","Threadfin",3.8,"Marine fish",82173,929,1037,764,2000,2000,2000,2000,2000,2000,2000,2000,0,0,680,680,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2500,3000,3500,4000,4500,4900,5400,7197,7663,8144,8619
"1761","Cameroon","Imports","Southern bluefin tuna",3.9,"Fish",183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0
"1762","Cameroon","Capture","Sompat grunt",3.3,"Marine fish",20554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,533,400,337,345,304,48,342,534,800,1129,479,579,750,930,1100,1280,1460,1640,1820,2000,2176,324,345,365
"1763","Cameroon","Capture","Snapper",4,"Marine fish",8820,3,13,1,1,1,1,13,2,3,2,0,0,0,4,4,4,2,1,300,510,511,400,320,337,337,293,297,280,400,480,485,485,480,450,450,450,400,400,350,350,0,0,0,0
"1764","Cameroon","Capture","Smoothmouth sea catfish",3.8,"Marine fish",85947,1064,1087,1448,1452,1484,1239,1312,722,543,465,235,598,598,505,505,490,313,334,600,976,886,640,370,520,455,410,589,649,430,209,339,339,1100,1900,2700,3500,4300,5100,5900,6600,7278,8082,8590,9091
"1765","Cameroon","Imports","Skipjack tuna",4.4,"Fish",1976.4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,11,127,57,7,5,7,77,175,504,271,7,58,110,43,127,186.64,197.7976
"1766","Cameroon","Capture","Shark and ray and skate",4.20555555555556,"Marine fish",11431.86,128,143,108,110,113,70,80,67,51,37,22,37,37,68,68,66,157,92,80,59,48,50,55,86,67,146,85,95,500,1091,1091,1091,1090,952,825,700,575,450,325,200,62,80,85,89.86
"1767","Cameroon","Imports","Seabass",3.57754369767593,"Fish",23610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897,2326,0,4307,1039,913,970,219,27,26,0,261,0,0,27,2,441,2667,400,472,53,803,487,282,463,280,140,98,10,0
"1768","Cameroon","Imports","Sardine and sardinella and sprat",2.93709866150701,"Fish",232753.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.5,472,0,426,498,1497,4846,5274,7455,6158,6687,5991,7759,8447,4051,3766,4809,6131,10976,7349,8755,24196,15735,16152,17723,19937,12041,9368,7881,8006
"1769","Cameroon","Capture","Sardine",3.16666666666667,"Marine fish",581836,15000,15000,15000,18000,18000,18027,18058,18033,18065,18047,18000,18000,18000,18000,18000,17490,16008,16006,18600,24002,24002,23500,23000,23500,21611,21645,22540,21760,11800,1805,2103,2103,2100,2100,2200,2300,2400,2500,2600,2700,2808,2329,2475,2619
"1770","Cameroon","Imports","Salmon",4.27000745885248,"Fish",787.752,5.32,122.36,0,0,0,0,0,0,0,0,13.3,2.66,0,5,10.16,0,0,20.16,7.66,7.82,10,12.66,12.66,15,22.82,0,23.46,25,30,27.82,15.16,20.16,30.16,22.66,27.66,37.98,52.82,73.14,37.82,63.94,55.64,66.12,2.5,4.632
"1771","Cameroon","Capture","Royal threadfin",3.6,"Marine fish",30062,0,0,0,0,0,0,0,0,0,372,660,829,829,0,0,0,2100,1777,1500,610,584,1000,2368,1778,1363,3276,832,1698,800,5,131,131,333,535,650,770,890,1030,1180,1250,158,195,208,220
"1772","Cameroon","Capture","Round sardinella",3.4,"Marine fish",452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,151,159
"1773","Cameroon","Capture","Red porgy",3.9,"Marine fish",7246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,2416,2557
"1774","Cameroon","Capture","Ray and stingray and manta",3.73333333333333,"Marine fish",25646.23,351,345,404,407,416,367,383,278,294,233,130,127,127,170,170,165,77,70,100,160,186,170,161,211,150,130,133,139,400,721,721,721,440,162,420,680,940,1200,1460,1720,1969,2522,2680,2836.23
"1775","Cameroon","Capture","Porgy and seabream",3.55,"Marine fish",11847.12,215,235,244,243,249,236,463,4,30,19,0,0,0,58,58,56,1,14,0,0,2,2,5,5,4,34,18,40,80,114,89,89,55,20,340,660,980,1300,1620,1940,2280,14,15,16.12
"1776","Cameroon","Imports","Pomfret and ocean breams",3.60646189099128,"Fish",845.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,131.41
"1777","Cameroon","Imports","Plaice",3.39520681149675,"Fish",206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1778","Cameroon","Imports","Pilchards Sardinops spp",2.8,"Fish",199494.5942,2298.88,5422.24,4234.72,6950.58,4772.04,5953.08,10049.48,11844.98,8639.68,9735.6,7560.5,8674.08,7530.26,4508.42,5300.82,5472.32,7567.7,5115.18,3101.56,2455.66,643.72,1537.86,970.9,380.38,428.26,1173.06,638.4,1521.52,151.62,138.32,720.86,2157.26,1502.9,2609.46,2104.06,4615.1,8871.1,5961.06,6591.48,7756.56,6711.18,7881.58,6251,989.1742
"1779","Cameroon","Aquaculture","North African catfish",3.8,"Freshwater fish",8188,0,0,0,1,5,3,9,15,40,13,6,7,9,8,6,4,2,2,2,2,3,3,3,3,10,50,114,74,114,110,110,152,152,152,152,152,150,400,650,900,1150,1150,1150,1150
"1780","Cameroon","Aquaculture","Nile tilapia",2,"Freshwater fish",12037,0,4,8,15,25,40,60,80,147,91,87,96,116,100,80,60,50,45,45,50,50,60,60,60,40,100,210,238,210,220,250,290,290,290,290,290,600,730,860,990,1125,1125,1150,1310
"1781","Cameroon","Imports","Nile perch and snakeheads Channa spp",4.21667674466189,"Fish",379.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.86
"1782","Cameroon","Capture","Needlefish",4.46666666666667,"Marine fish",993.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,257,274,289.58
"1783","Cameroon","Capture","Madeiran sardinella",3.2,"Marine fish",1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,527,558
"1784","Cameroon","Capture","Lesser African threadfin",3.6,"Marine fish",16490,0,0,0,318,335,143,1099,1071,905,908,766,679,679,0,0,0,542,350,600,949,810,500,13,150,477,462,134,341,180,67,227,227,220,214,217,220,224,228,232,235,238,480,510,540
"1785","Cameroon","Capture","Largehead hairtail",4.4,"Marine fish",31034,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,15,5,5,2,1,4,10,16,1,6,59,6,7,400,889,815,815,1300,1750,2200,2650,3100,3550,4000,4450,4946,0,0,0
"1786","Cameroon","Imports","Jack and horse mackerel",3.39961286321928,"Fish",560048.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70999,84739,92987,120443,65299,64918,60663.27
"1787","Cameroon","Capture","Jack",4.13333333333333,"Marine fish",4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,1396,1477
"1788","Cameroon","Imports","Herring",3.30015567524819,"Fish",4275.89,31.02,28.2,0,0,0,0,0,0,0,0,628.86,22.56,14.1,5.64,851.2,5.32,0,2.66,0,0,555.94,5.32,2.66,3.66,2.66,2.66,2.66,2.66,0,0,0,96,2.66,366,2.66,182.6,0,114.66,5.32,7.98,10.64,219.98,838,261.61
"1789","Cameroon","Imports","Hake",4.21002262280324,"Fish",43071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,74,38,363,121,64,104,1582,179,107,9,179,1071,3747,1247,6220,2013,8750,4045,3409,2838,5577,1321,0
"1790","Cameroon","Capture","Grunt and sweetlips",3.48,"Marine fish",33709.46,0,0,0,0,0,0,243,182,164,130,45,68,68,0,0,0,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,900,1150,1400,1650,1900,2150,2400,2665,5618,5970,6318.46
"1791","Cameroon","Capture","Grouper",4.1,"Marine fish",1125,33,35,37,38,39,12,89,18,9,7,17,2,2,1,1,1,3,1,1,2,0,0,1,0,1,1,1,1,15,54,3,3,19,35,41,47,53,59,64,69,74,74,79,83
"1792","Cameroon","Capture","Goatfish and red mullet",3.26666666666667,"Marine fish",17716.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558,5907,6251.85
"1793","Cameroon","Capture","Giant African threadfin",4,"Marine fish",5884,0,0,0,450,450,377,281,451,421,745,114,148,148,0,0,0,69,39,50,76,54,40,12,34,43,170,75,106,160,216,109,109,75,42,70,100,125,150,175,200,0,0,0,0
"1794","Cameroon","Capture","Flyingfish",3.36666666666667,"Marine fish",239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,65,69,73
"1795","Cameroon","Imports","Fish",3.44121161326702,"Fish",1789421.3952,3919.72,7745.04,2390.1,10586.98,16087.6,22546.7,25010.2,28276.64,34702.18,47633.22,76305.04,36306.92,58345.86,63706.18,16368.24,6218.3,43130,31317.36,26659.98,37718.82,20481.62,43751.34,59510.2,57728.94,50279.36,58114.56,49737.2,85197.28,39373.14,28027.88,16936.68,37294.76,34410.6,51050.76,46324.42,70626.96,77537.68,62739.96,46095.08,39073.98,58232.12,51217.12,52408.32,58296.3552
"1796","Cameroon","Imports","European pilchard",3.1,"Fish",7982.7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8685.0064
"1797","Cameroon","Imports","Dogfish and other sharks",4.30191852360143,"Fish",1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,1244,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"1798","Cameroon","Imports","Demersal fish",3.7431270899643,"Fish",3132.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132.62
"1799","Cameroon","Capture","Croaker and drum",4.03333333333333,"Marine fish",119383,7996,5664,4651,6669,6770,6543,8803,6522,5333,4740,3673,2363,2363,2623,2623,2560,6046,2300,3000,3679,3539,3500,3500,3500,3260,2399,1946,1564,800,40,24,24,24,24,30,35,40,45,50,55,63,0,0,0
"1800","Cameroon","Capture","Crevalle jack",3.6,"Marine fish",576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,159,169,179
"1801","Cameroon","Capture","Conger eel",4.1,"Marine fish",821,48,53,38,38,39,65,93,35,16,9,8,6,6,35,35,34,13,14,10,5,6,6,5,5,8,7,11,16,10,1,1,1,4,7,10,13,16,19,22,25,28,0,0,0
"1802","Cameroon","Imports","Common sole",3.2,"Fish",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,5,37,39,16,18,7,0
"1803","Cameroon","Aquaculture","Common carp",3.1,"Freshwater fish",729,0,1,3,6,10,14,20,25,95,26,31,34,42,30,20,10,5,3,3,5,5,4,4,4,0,0,6,8,6,7,10,20,20,20,28,28,20,20,20,20,24,24,24,24
"1804","Cameroon","Imports","Cod and hake and haddock",4.13647975253697,"Fish",1817.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,3,0,0,0,9.31
"1805","Cameroon","Imports","Cod",4.1072514040651,"Fish",12008.8376,313.02,394.8,0,0,0,0,0,0,0,0,2193.96,1582.02,1150.56,1102.62,459.66,324.3,0,265.08,64.86,70.5,107.16,25.38,0,0,5.64,0,0,0,76,672,541,390,284,236,183.2,345.42,64.92,79.82,345,705,0,0,25,1.9176
"1806","Cameroon","Imports","Chub mackerel",3.4,"Fish",2422.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422.26
"1807","Cameroon","Imports","Catfish",3.59658684575278,"Fish",25409.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,5097,9392.25,672,2560,2807.25,3661.5275
"1808","Cameroon","Capture","Cassava croaker",3.8,"Marine fish",32442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686,2540,2600,2900,3200,1972,2679,2100,1263,900,431,55,55,500,921,865,810,755,700,645,590,543,857,911,964
"1809","Cameroon","Imports","Carps",2.42542362506265,"Fish",359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,109,33,5,5,4,0
"1810","Cameroon","Imports","Cape hake",3.90138004292569,"Fish",157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0
"1811","Cameroon","Capture","Canary drum",3.4,"Marine fish",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,67,70
"1812","Cameroon","Capture","Bullet tuna",4.4,"Marine fish",1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0,0
"1813","Cameroon","Capture","Bonga shad",2.5,"Marine fish",1553056,15000,15000,15000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,17480,16000,16000,18600,24000,24000,23500,23000,23500,21609,21645,21782,20226,30800,41699,41593,41493,46000,51000,55500,60000,64500,69000,73500,78000,82313,89510,95128,100678
"1814","Cameroon","Capture","Bobo croaker",4.1,"Marine fish",144392,1014,1020,2040,2045,2090,682,879,570,486,413,1104,1665,1665,140,140,136,4202,1005,3500,4436,4371,4400,4400,1900,3400,3218,1883,1453,2000,2438,26,26,36,46,1600,3200,4800,6400,8000,9600,11265,12768,13569,14361
"1815","Cameroon","Imports","Blue whitings",4.01294210613684,"Fish",104978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9871,15243,21389,22546,23757,12172,0
"1816","Cameroon","Imports","Blue whiting",4.1,"Fish",5150.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150.59
"1817","Cameroon","Imports","Blue mackerel",4.2,"Fish",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0
"1818","Cameroon","Capture","Blackflash ribbonfish",3.6,"Marine fish",16434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156,5479,5799
"1819","Cameroon","Capture","Bigeye grunt",3,"Marine fish",72898,4695,5681,5893,5913,6041,7285,5950,4188,4495,3631,2657,3342,3342,3291,3291,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1820","Cameroon","Capture","Barracuda",4.46666666666667,"Marine fish",72676.85,60,76,65,65,66,10,176,82,55,37,36,43,43,25,25,24,30,16,20,27,37,30,5,28,23,293,340,583,580,580,580,580,1400,2200,3000,3850,4700,5500,6300,7100,7913,8166,8700,9207.85
"1821","Cameroon","Imports","Atlantic herring",3.4,"Fish",133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
"1822","Cameroon","Capture","Atlantic emperor",3.5,"Marine fish",1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,458,487,516
"1823","Cameroon","Capture","Atlantic bumper",3.5,"Marine fish",288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,96,102
"1824","Cameroon","Capture","Atlantic bonito",4.5,"Marine fish",233.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,59,62.93
"1825","Cameroon","Imports","Atlantic and Pacific bluefin tuna",4.5,"Fish",767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,725,0,1,0,0,0
"1826","Cameroon","Capture","Angelshark",4.1,"Marine fish",1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,319,339,359
"1827","Cameroon","Imports","Anchovy",3.12826679093283,"Fish",268.7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.94,0,0,5.32,0,2.66,5.32,7.98,26.6,15.96,21.28,10.64,7.98,10.64,5.32,2.66,5.32,5.32,2.66,2.66,0,5.32,5.32,7.98,15.96,21.28,23.94,26.6,0,0.0532
"1828","Cameroon","Capture","Amberjack and jack and trevally and scad and pompano",3.9,"Marine fish",7446,356,477,309,312,318,135,128,115,93,65,62,28,28,18,18,18,30,5,5,6,5,5,2,2,4,5,7,10,40,74,74,74,50,26,200,350,500,650,800,950,1092,0,0,0
"1829","Cameroon","Imports","Albacore",4.3,"Fish",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,158,142,64,2,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1830","Cameroon","Capture","African sicklefish",3.1,"Marine fish",13585,265,334,287,290,295,306,285,266,213,186,147,174,174,93,93,90,96,39,50,111,72,75,78,94,73,70,30,42,30,13,24,24,140,260,380,0,620,740,860,980,1110,1279,1359,1438
"1831","Cameroon","Aquaculture","African obscure snakehead",3.4,"Freshwater fish",207.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,36,36,30,5,5,5,0.2,0.2,0.2,0.2
"1832","Cameroon","Capture","African moonfish",4.1,"Marine fish",576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,163,173,183
"1833","Cameroon","Aquaculture","African bonytongue",2.7,"Freshwater fish",325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,30,30,30,40,41,15,15,15,15,8.5,8.5,8.5,8.5
"1834","Canada","Imports,Capture,Capture,Capture,Capture","Yellowfin tuna",4.4,"Fish,Marine fish,Marine fish,Marine fish,Marine fish",42075.77,3971,4450,2808,290,120,210,240,680,740,0,2,40,1287,855,321,304,290,357,340,301,179,310,198,487,611,543,1573,2285,1237,613,947,476,760,687,647,7233,586,791,743,670,741,700,650,802.77
"1835","Canada","Capture,Capture","Tuna and bonito",4.45054128530656,"Marine fish,Marine fish",1129,0,0,0,0,20,40,20,30,0,0,0,0,3,3,4,2,3,8,0,5,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,985
"1836","Canada","Imports,Aquaculture","Trout",3.85024668459122,"Fish,Freshwater fish",205413.9,0,0,0,0,0,0,0,0,0,0,2153.25,2785.75,3259,3614,4497,2839,3511,3815.5,4102.75,4545.25,6675.75,5955,5908.25,6698.5,6641.5,6808,7161.25,6139.25,6007.25,5722,5225.25,7029,9313.25,9059.25,8996.5,7180,10469.5,10829.25,12136.75,11285.75,4017.5,3617.5,3761.25,4136.4
"1837","Canada","Imports,Capture","Swordfish",4.5,"Fish,Marine fish",28038.055,12,113,2313,2969,1680,546,536,922,273,211,344,648,985,1254,911,1027,1547,484,436,350,202,292,305,328,281,280,236,371,310,415,389,1046,728,637.25,535.25,708.75,488.25,607.25,519.25,581.75,318,152.5,401,344.805
"1838","Canada","Capture,Capture,Capture","Sturgeon",3.5,"Freshwater fish,Marine fish,Marine fish",7254.9,70,79,87,70,105,94,69,71,104,144,23,35,276,345,265,254,271,408,338,401,267,342,415,291,281,177,171,170,132,104,114,9,66,99,191,88,80,114,91,102,126,114,114,87.9
"1839","Canada","Imports,Capture","Sockeye salmon",3.5,"Fish,Marine fish",568283.1148,5375.12,5205.2,10624.98,1647.26,0,2021.58,8636,0,0,8830.54,0,0,11943,34383,37134,25211,20938,21990.32,1580.58,7858.58,6588.98,12156.16,0,4270.88,12121.42,4713.6,16470.9,13549.24,19086.28,16082.1,18181.8,23267.94,23268.38,23160.2,27248.02,16388.34,21291.74,16604.02,36830.62,20554.08,20987.08,16547.5,6720.46,12635.4948
"1840","Canada","Imports,Capture,Capture,Capture","Skipjack tuna",4.4,"Fish,Marine fish,Marine fish,Marine fish",106741.4142,4061,1760,4386,1340,220,370,460,600,980,0,0,0,1629,3350,180,195,239,6323.58,5288.34,5354.4,5471.46,4004.14,3620.7,1688.3,1708.24,1735.02,1789.04,859.36,1203.64,1757.08,1747.14,6615.6,6579.36,5117.26,3119.56,3571.02,1828.04,2223.44,2464.12,2207.8,2261.94,2509.8,3233.36,2689.6742
"1841","Canada","Capture,Capture,Aquaculture","Salmon and trout and char",3.89980285058995,"Freshwater fish,Marine fish,Marine fish",193153,28,106,95,126,99,128,137,151,103,72,34,50,28,35,79,125,30,53,34,159,116,1,2,1,0,0,0,0,0,0,0,0,11545,13625,12899,14536,17174,22362,6230,19948,25588,19287,14000,14167
"1842","Canada","Imports,Capture","Saithe",4.3,"Fish,Marine fish",570077.8274,16322.54,18132.53,19892.99,23296.11,22400.38,27322.1,25114.26,19452.06,22079.99,27522.77,25769.72,31231.99,42440,41037,36807,39272,33341,11391.91,6858.47,0,0,0,0,0,0,12995.79,12847.04,11219.82,13204.5,10429.72,5167.14,16003.49,16340.29,12951.13,11308.28,13471.25,4264.57,1295.47,181.05,2121.7,2192.41,0,0,0
"1843","Canada","Imports,Capture","Sablefish",3.8,"Fish,Marine fish",96414.33,643,856,667,1681,2849,3802,3912,4414,3852,4263,4686,4717,5291,5495,5125,5546,5372,1367,2066,1617,836,1343,2061,1840,893,1576,246,1349,1509,2641,6100,5556,1449,1203,896,410,680,1000,541,366,0,0,0,0
"1844","Canada","Capture,Aquaculture,Aquaculture","Rainbow trout",4.1,"Marine fish,Freshwater fish,Marine fish",87984,276,334,387,442,677,711,849,784,1368,1705,2205,3148,2401,2474,3034,613,448,411,435,891,1100,947,2358,6003,5524,4705,2034,1150,0,0,1,1,2,0,0,694,505,278,307,718,9707,10198,9388,8771
"1845","Canada","Imports,Capture","Pink salmon",4.5,"Fish,Marine fish",509301.205,7059.72,6600.42,0,12723.34,0,18970.66,0,21125.48,0,23994.02,0,0,32217,31004,26240,35096,14913,13976.52,7686.88,28028.96,0,792.360000000001,4912.18,12617.26,0,91.9400000000023,1719.6,13290.76,5434.34,22711.96,6263.22,24514.62,3776.42,22503.22,1305.08,22471.56,7512.18,41027.86,16346.34,10797.22,16747.98,12895.54,8530.62,12170.165
"1846","Canada","Capture,Capture","Picked dogfish",4.4,"Marine fish,Marine fish",156295,293,1818,3234,6208,5205,1655,2426,3071,2442,2692,2993,3782,5315,2941,5425,3435,3224,2101,3466,3701,4431,2546,3581,8353,7524,8303,8290,6941,7861,7702,4857,6477,3728,4455,1847,1086,941,429,275,366,252,153,252,218
"1847","Canada","Imports,Capture","Pacific halibut",4.1,"Fish,Marine fish",142520.92,6258,3265,3862,3565,2575,1837,2348,2338,3456,2978,2234,4519,7802,6196,5031,4311,4577,5589,4012,3863,3772,5674,3993,3133,2845,785,0,451,2279,3618,4499,3645,2763,2799,2986,3583,2837,2835,2532,2477,2303,2408,2247,1979.92
